ID,Date,LicenseNo,FacilityID,FacilityName,Type,Street,City,State,LocationID,Reason,SectionViolations,RiskLevel,Geo_Loc,Inspection_Results
4.69523E+13,09-11-2015,3446,13341,12678,GROCERY STORE,12606,id-11235901,id_1890134,81875,CANVASS,,Low,locid15033,6
4.74809E+13,04-12-2017,22210,13141,12478,CHILDREN'S SERVICES FACILITY,14328,id-11235901,id_1890134,81896,CANVASS,5,High,locid9306,5
2.4396E+13,09-12-2014,10233,7347,6993,RESTAURANT,13547,id-11235901,id_1890134,81906,CANVASS,33,Medium,locid6751,4
1.8093E+13,14-03-2013,21049,21634,20669,RESTAURANT,15172,id-11235901,id_1890134,81864,LICENSE,2,High,locid1972,1
2.55257E+13,16-11-2014,23163,644,525,DAYCARE ABOVE AND UNDER 2 YEARS,2437,id-11235901,id_1890134,81882,LICENSE RE-INSPECTION,40,High,locid2969,4
2.90701E+13,13-09-2015,34156,11241,4959,RESTAURANT,1173,id-11235901,id_1890134,81911,COMPLAINT,32,High,locid16551,4
3.86031E+13,27-08-2012,31093,7337,6984,SCHOOL,14977,id-11235901,id_1890134,81882,CANVASS,19,High,locid2916,1
1.43936E+13,17-02-2011,6051,8852,8391,CATERING,826,id-11235901,id_1890134,81896,CANVASS,34,High,locid9262,1
2.11301E+13,11-07-2010,15118,310,287,GROCERY STORE,14762,id-11235901,id_1890134,81882,LICENSE,2,Low,locid2536,1
2.70792E+13,06-02-2013,17282,23257,22187,RESTAURANT,17007,id-11235901,id_1890134,81852,CANVASS,30,High,locid7505,4
1.71934E+13,30-05-2013,22410,1927,1745,RESTAURANT,3052,id-11235901,id_1890134,81857,LICENSE,38,Medium,locid6566,4
2.22922E+13,03-09-2018,35290,2832,2651,RESTAURANT,16406,id-11235901,id_1890134,81879,CANVASS,3,High,locid13468,5
2.03973E+13,07-10-2015,15540,2058,1868,RESTAURANT,9497,id-11235901,id_1890134,81868,CANVASS,21,Medium,locid4954,5
2.11168E+13,12-06-2014,3424,19521,7176,RESTAURANT,7895,id-11235901,id_1890134,81853,CANVASS,3,High,locid4801,1
2.08532E+13,07-02-2016,23722,6827,6536,RESTAURANT,4862,id-11235901,id_1890134,81849,CANVASS,8,High,locid6867,5
2.74596E+13,08-02-2018,11197,12365,11751,RESTAURANT,5562,id-11235901,id_1890134,81855,CANVASS,2,High,locid10199,1
1.93369E+13,04-04-2010,8367,23981,22874,RESTAURANT,14336,id-11235901,id_1890134,81896,COMPLAINT,33,Medium,locid9276,4
2.14031E+13,26-01-2017,29922,17067,16290,RESTAURANT,108,id-11235901,id_1890134,81873,LICENSE RE-INSPECTION,18,Medium,locid697,1
3.30823E+13,18-11-2010,16409,21994,21026,DAYCARE (2 - 6 YEARS),16282,id-11235901,id_1890134,81894,COMPLAINT,,High,locid2099,4
4.51586E+13,21-10-2014,19023,1243,1095,CHILDREN'S SERVICES FACILITY,10475,id-11235901,id_1890134,81896,LICENSE RE-INSPECTION,,High,locid8732,4
2.41542E+13,29-04-2012,10956,15647,14940,SCHOOL,11989,id-11235901,id_1890134,81874,CANVASS,33,High,locid2474,4
4.39945E+13,22-08-2015,15597,5572,5305,RESTAURANT,1302,id-11235901,id_1890134,81852,COMPLAINT RE-INSPECTION,,High,locid7529,4
1.93623E+13,21-05-2011,1363,20195,19308,RESTAURANT,1173,id-11235901,id_1890134,81911,CANVASS,33,High,locid16551,4
4.51511E+13,25-05-2011,37074,13148,12484,DAYCARE (2 - 6 YEARS),14271,id-11235901,id_1890134,81879,CANVASS,32,High,locid14005,4
3.63192E+13,30-03-2010,6654,7354,7001,RESTAURANT,13999,id-11235901,id_1890134,81884,CANVASS,,Medium,locid9838,6
2.9633E+13,29-04-2015,4922,22264,21286,RESTAURANT,5405,id-11235901,id_1890134,81906,CANVASS,32,High,locid6798,4
1.51836E+13,18-11-2018,14400,24242,23129,RESTAURANT,7565,id-11235901,id_1890134,81902,CANVASS,5,High,locid12174,1
4.53171E+13,13-06-2016,33693,20502,19611,RESTAURANT,9113,id-11235901,id_1890134,81902,CANVASS,21,High,locid13049,5
1.96959E+13,24-10-2010,30932,17246,16472,SCHOOL,5315,id-11235901,id_1890134,81857,CANVASS,35,High,locid7465,4
4.95924E+13,05-01-2016,18560,26416,25202,LONG TERM CARE,15535,id-11235901,id_1890134,81890,CANVASS,18,High,locid16443,1
1.38747E+13,18-08-2015,2172,12290,11679,GROCERY STORE,13268,id-11235901,id_1890134,81885,COMPLAINT,31,High,locid15401,4
2.1058E+13,08-12-2013,416,11299,10720,,9326,id-11235901,id_1890134,81892,CANVASS,,Low,locid11163,6
4.94348E+13,19-09-2016,3592,24662,23534,RESTAURANT,15447,id-11235901,id_1890134,81899,CANVASS,,High,locid8557,4
4.90137E+13,31-10-2015,2254,5498,5236,GROCERY STORE,12879,id-11235901,id_1890134,81896,CANVASS,18,Medium,locid8674,5
3.68118E+13,04-05-2010,14061,6156,5891,RESTAURANT,509,id-11235901,id_1890134,81858,LICENSE RE-INSPECTION,,Low,locid13203,4
4.20708E+13,11-02-2014,22928,14409,13722,RESTAURANT,4060,id-11235901,id_1890134,81847,CANVASS,41,High,locid7338,4
3.7734E+13,27-10-2014,34073,2970,23785,RESTAURANT,9482,id-11235901,id_1890134,81863,CANVASS,,High,locid13220,3
3.07931E+13,29-08-2012,5300,14616,13915,CATERING,4104,id-11235901,id_1890134,81859,CANVASS,32,High,locid10657,4
1.02214E+13,15-11-2009,13773,22487,21503,SCHOOL,16357,id-11235901,id_1890134,81890,CANVASS,33,High,locid16714,4
4.58842E+13,01-12-2009,34097,4974,10262,RESTAURANT,13354,id-11235901,id_1890134,81856,CANVASS,32,High,locid8351,4
4.21318E+13,27-02-2011,13111,13580,12914,RESTAURANT,8895,id-11235901,id_1890134,81863,COMPLAINT,2,High,locid14113,5
4.45784E+13,09-12-2013,2583,13526,12867,RESTAURANT,11506,id-11235901,id_1890134,81877,CANVASS,,Medium,locid4268,6
2.30108E+13,03-10-2018,2593,6665,6375,RESTAURANT,1173,id-11235901,id_1890134,81911,CANVASS,22,High,locid16551,5
2.33032E+13,25-01-2012,7523,13043,12368,RESTAURANT,4973,id-11235901,id_1890134,81892,COMPLAINT RE-INSPECTION,34,Medium,locid10904,4
1.78154E+13,26-01-2016,5580,22943,21889,RESTAURANT,16710,id-11235901,id_1890134,81865,CANVASS,11,High,locid1631,1
3.14028E+13,21-04-2010,9339,9331,8852,GROCERY STORE,14423,id-11235901,id_1890134,81882,SHORT FORM COMPLAINT,32,Medium,locid2545,4
4.76581E+13,25-11-2013,34002,11389,13014,SCHOOL,3632,id-11235901,id_1890134,81892,CANVASS,34,Medium,locid10366,4
2.10466E+13,28-08-2013,6785,8115,7708,RESTAURANT,14434,id-11235901,id_1890134,81899,CANVASS,2,High,locid8392,1
4.73799E+13,09-12-2014,17175,18062,17261,GROCERY STORE,2523,id-11235901,id_1890134,81855,CANVASS,,Low,locid9973,4
1.22532E+13,16-09-2018,21075,21084,20161,RESTAURANT,9710,id-11235901,id_1890134,81858,CANVASS,21,High,locid13327,1
2.9999E+13,27-02-2017,29943,6223,5950,GROCERY STORE,15533,id-11235901,id_1890134,81899,LICENSE,41,Low,locid8576,4
4.57951E+13,27-06-2015,10436,14894,14183,RESTAURANT,286,id-11235901,id_1890134,81867,CANVASS,2,High,locid9195,1
2.09372E+13,03-01-2018,27314,17719,16924,RESTAURANT,11961,id-11235901,id_1890134,81870,CANVASS,,High,locid14487,6
4.10374E+13,20-03-2013,35076,2251,2074,RESTAURANT,13288,id-11235901,id_1890134,81856,COMPLAINT,30,High,locid8335,4
2.16887E+13,03-01-2013,17671,26426,25212,GROCERY STORE,8133,id-11235901,id_1890134,81869,CANVASS,12,Medium,locid7355,5
2.79712E+13,12-01-2015,34874,11206,10629,RESTAURANT,15403,id-11235901,id_1890134,81855,CANVASS RE-INSPECTION,32,High,locid8541,4
3.4813E+13,24-05-2011,20265,4412,4202,SCHOOL,17459,id-11235901,id_1890134,82072,SUSPECTED FOOD POISONING,3,Medium,locid29,5
2.22365E+13,24-10-2017,18919,13139,12476,CHILDREN'S SERVICES FACILITY,13245,id-11235901,id_1890134,81877,CANVASS,3,High,locid3641,5
4.08689E+13,29-09-2015,22356,20723,16384,GROCERY STORE,4467,id-11235901,id_1890134,81873,CANVASS,,Medium,locid614,6
4.34799E+13,29-01-2015,8101,15950,15219,RESTAURANT,17265,id-11235901,id_1890134,81862,COMPLAINT,33,High,locid1293,4
3.32901E+13,07-09-2011,12959,11201,10625,RESTAURANT,10506,id-11235901,id_1890134,81869,COMPLAINT,18,Medium,locid6132,1
3.57536E+13,29-05-2013,7574,24103,22982,RESTAURANT,13248,id-11235901,id_1890134,81885,CANVASS,30,High,locid15391,4
1.34717E+13,24-11-2009,13774,5461,5202,SCHOOL,10108,id-11235901,id_1890134,81904,CANVASS,30,High,locid15804,4
4.80503E+13,18-02-2013,14021,18978,18143,RESTAURANT,10305,id-11235901,id_1890134,81858,CANVASS,18,High,locid13768,1
2.53166E+13,12-09-2013,14192,18489,17661,BAKERY,3210,id-11235901,id_1890134,81853,CANVASS,21,Medium,locid5830,5
3.85961E+13,06-07-2011,7935,26350,25054,GROCERY STORE,2792,id-11235901,id_1890134,81859,SHORT FORM COMPLAINT,18,Low,locid10214,1
2.87242E+13,02-05-2010,14678,3541,3333,RESTAURANT,13785,id-11235901,id_1890134,81875,LICENSE,32,High,locid14562,1
1.52599E+13,07-09-2016,11088,7700,7316,RESTAURANT,12713,id-11235901,id_1890134,81877,CANVASS,,High,locid3760,3
1.86643E+13,30-10-2016,18971,25062,23922,DAYCARE (2 - 6 YEARS),16805,id-11235901,id_1890134,81864,CANVASS,,High,locid1542,3
3.79057E+13,19-07-2017,31021,8077,7677,RESTAURANT,3621,id-11235901,id_1890134,81867,LICENSE,2,Medium,locid10111,1
4.35292E+13,07-11-2012,17680,16521,15754,RESTAURANT,9521,id-11235901,id_1890134,81896,COMPLAINT RE-INSPECTION,,Medium,locid8750,4
4.27385E+13,02-11-2010,14019,15190,14478,RESTAURANT,9994,id-11235901,id_1890134,81858,CANVASS RE-INSPECTION,,High,locid13417,4
4.33669E+13,16-10-2014,16695,7218,12437,RESTAURANT,2492,id-11235901,id_1890134,81852,CANVASS,3,High,locid6309,1
3.86494E+13,24-03-2013,2211,11184,10610,BAKERY,1002,id-11235901,id_1890134,81885,CANVASS,3,High,locid15066,5
2.18398E+13,20-07-2014,9076,1380,1232,RESTAURANT,4480,id-11235901,id_1890134,81848,CANVASS,,High,locid6892,6
4.06954E+13,02-12-2014,13988,6959,6657,GROCERY STORE,4045,id-11235901,id_1890134,81857,CANVASS,,Low,locid7180,6
1.8573E+13,12-12-2012,36319,15988,15255,RESTAURANT,13121,id-11235901,id_1890134,81877,CANVASS,32,Medium,locid3595,4
3.42347E+13,24-06-2013,13499,25749,24583,RESTAURANT,5256,id-11235901,id_1890134,81899,CANVASS RE-INSPECTION,38,High,locid8550,4
2.04478E+13,10-04-2013,5608,24638,23514,RESTAURANT,5907,id-11235901,id_1890134,81856,COMPLAINT,32,High,locid8469,4
4.90781E+13,16-03-2014,18530,6529,6243,LONG TERM CARE,10978,id-11235901,id_1890134,81898,CANVASS RE-INSPECTION,8,High,locid4441,1
1.49544E+13,03-10-2013,21741,17705,16911,RESTAURANT,657,id-11235901,id_1890134,81852,COMPLAINT RE-INSPECTION,31,High,locid6244,4
4.70104E+13,06-03-2018,33888,6451,6174,SCHOOL,15855,id-11235901,id_1890134,81881,CANVASS,10,High,locid2352,1
2.11904E+13,29-09-2009,36926,16564,15794,RESTAURANT,4256,id-11235901,id_1890134,81867,CANVASS,12,High,locid9488,1
2.56411E+13,25-04-2016,16487,8779,8324,SCHOOL,2123,id-11235901,id_1890134,81855,CANVASS,38,Medium,locid9763,4
2.46857E+13,26-05-2014,14027,1651,1499,SPECIAL EVENT,1623,id-11235901,id_1890134,81850,CANVASS,,High,locid6137,6
3.89622E+13,14-11-2013,18058,9259,8781,RESTAURANT,12666,id-11235901,id_1890134,81886,CANVASS,34,High,locid13592,4
2.82541E+13,14-03-2010,4397,5303,5048,RESTAURANT,5257,id-11235901,id_1890134,81851,CANVASS,34,High,locid7116,4
1.25869E+13,19-11-2017,7343,4249,4042,RESTAURANT,7383,id-11235901,id_1890134,81861,RECENT INSPECTION,,High,locid5145,4
2.24612E+13,06-06-2017,25092,9354,8879,RESTAURANT,12500,id-11235901,id_1890134,81906,COMPLAINT,3,High,locid7295,5
3.22539E+13,18-07-2016,6441,15743,15033,RESTAURANT,1608,id-11235901,id_1890134,81846,CANVASS,30,High,locid7591,4
3.52965E+13,23-08-2018,27000,17959,17165,RESTAURANT,7672,id-11235901,id_1890134,81870,CANVASS,,High,locid14712,3
1.87674E+13,15-03-2012,3652,25135,23992,GROCERY STORE,7709,id-11235901,id_1890134,81869,CANVASS,,Medium,locid7774,6
3.80212E+13,22-03-2012,6943,20732,19825,LONG TERM CARE,424,id-11235901,id_1890134,81873,CANVASS,33,High,locid516,4
4.92522E+13,30-07-2014,8477,13622,12955,RESTAURANT,9501,id-11235901,id_1890134,81892,CANVASS,,High,locid9980,6
1.80668E+13,16-05-2015,7375,160,145,RESTAURANT,1942,id-11235901,id_1890134,81847,CANVASS,32,High,locid7479,4
4.84289E+13,02-01-2013,3121,16058,15314,RESTAURANT,5517,id-11235901,id_1890134,81884,COMPLAINT,34,Medium,locid10999,4
3.62435E+13,22-06-2014,12640,24506,23387,RESTAURANT,2461,id-11235901,id_1890134,81848,CANVASS,32,High,locid6886,4
2.91044E+13,04-08-2010,4463,8065,7667,RESTAURANT,790,id-11235901,id_1890134,81850,COMPLAINT,33,High,locid6242,4
1.18109E+13,27-02-2016,4591,14812,14096,RESTAURANT,4930,id-11235901,id_1890134,81892,CANVASS,32,High,locid10876,4
3.10018E+13,08-07-2010,35656,18864,18037,RESTAURANT,5331,id-11235901,id_1890134,81904,CANVASS RE-INSPECTION,32,High,locid16197,4
2.337E+13,19-04-2018,35046,5045,4811,RESTAURANT,11220,id-11235901,id_1890134,81877,CANVASS,2,High,locid3999,5
3.53194E+13,16-09-2009,32224,23877,22781,RESTAURANT,7896,id-11235901,id_1890134,81874,CANVASS,30,High,locid2786,4
1.26932E+13,08-02-2018,5972,7347,6993,RESTAURANT,7552,id-11235901,id_1890134,81846,CANVASS,39,Medium,locid7967,4
3.74109E+13,03-07-2012,4195,13496,12833,RESTAURANT,17299,id-11235901,id_1890134,81864,CANVASS RE-INSPECTION,34,Medium,locid1264,4
1.56523E+13,10-07-2013,36027,24642,23517,RESTAURANT,9208,id-11235901,id_1890134,81902,COMPLAINT,3,High,locid13110,1
1.45162E+13,19-05-2015,26276,8759,8303,RESTAURANT,3423,id-11235901,id_1890134,81852,LICENSE,34,High,locid7702,4
4.50958E+13,07-10-2013,22968,865,18649,SCHOOL,16461,id-11235901,id_1890134,81894,CANVASS,2,High,locid2082,5
2.96323E+13,23-03-2014,23581,3672,3465,RESTAURANT,5482,id-11235901,id_1890134,81867,LICENSE RE-INSPECTION,,Medium,locid8825,4
3.59964E+13,10-05-2017,26398,7851,7466,RESTAURANT,14203,id-11235901,id_1890134,81874,COMPLAINT,2,High,locid3154,1
2.05626E+13,08-05-2017,4989,10644,10102,RESTAURANT,3431,id-11235901,id_1890134,81847,CANVASS,33,High,locid7415,4
3.75902E+13,06-03-2014,33868,17255,16479,SCHOOL,13571,id-11235901,id_1890134,81861,CANVASS,37,High,locid5557,4
1.43142E+13,09-05-2018,32105,11139,10572,RESTAURANT,673,id-11235901,id_1890134,81850,LICENSE,,Low,locid6272,1
3.02738E+13,29-08-2012,355,24241,23127,RESTAURANT,2979,id-11235901,id_1890134,81846,CANVASS,21,Medium,locid7630,5
2.82791E+13,20-01-2010,35739,15551,14843,SCHOOL,7244,id-11235901,id_1890134,81857,CANVASS,33,High,locid6374,4
4.72234E+13,11-09-2011,17430,15660,14946,GROCERY STORE,13304,id-11235901,id_1890134,81875,LICENSE RE-INSPECTION,,High,locid15379,4
1.47343E+13,25-10-2017,31597,15591,14888,RESTAURANT,9750,id-11235901,id_1890134,81892,LICENSE,3,High,locid11143,5
3.07588E+13,27-06-2015,5521,19511,18637,GROCERY STORE,2547,id-11235901,id_1890134,81855,CANVASS,3,High,locid10033,1
4.60999E+13,22-02-2009,11832,16044,15284,RESTAURANT,9419,id-11235901,id_1890134,81846,SHORT FORM COMPLAINT,34,Medium,locid7593,4
2.32542E+13,03-02-2014,34271,22103,21128,RESTAURANT,34,id-11235901,id_1890134,81847,CANVASS,35,High,locid7318,4
2.28118E+13,01-02-2017,20673,6856,6563,CHILDREN'S SERVICES FACILITY,14218,id-11235901,id_1890134,81884,LICENSE,41,High,locid11664,4
3.63575E+13,20-11-2016,19079,24108,22987,DAYCARE ABOVE AND UNDER 2 YEARS,17458,id-11235901,id_1890134,81873,CANVASS,21,High,locid542,5
1.17678E+13,08-10-2014,21980,10788,10215,RESTAURANT,11338,id-11235901,id_1890134,81864,CANVASS,,Medium,locid1701,3
4.17074E+13,02-05-2010,33748,1472,1320,SCHOOL,1071,id-11235901,id_1890134,81867,CANVASS,18,High,locid9417,1
2.84159E+13,20-12-2011,18347,18320,5236,GROCERY STORE,7037,id-11235901,id_1890134,81862,LICENSE,32,Low,locid900,4
4.11534E+13,01-02-2010,35341,10161,9643,RESTAURANT,13323,id-11235901,id_1890134,81884,CANVASS,33,Medium,locid10629,4
4.04823E+13,18-07-2012,6025,13657,12989,GROCERY STORE,6662,id-11235901,id_1890134,81853,CANVASS,32,High,locid5464,4
1.43963E+13,27-11-2014,34066,21524,20565,RESTAURANT,12689,id-11235901,id_1890134,81885,CANVASS,33,High,locid15179,4
3.55245E+13,11-05-2009,11694,11686,11096,GROCERY STORE,15969,id-11235901,id_1890134,81866,LICENSE RE-INSPECTION,,Low,locid2255,4
1.05242E+13,24-10-2016,28944,16397,15640,RESTAURANT,5817,id-11235901,id_1890134,81892,LICENSE,,High,locid11334,4
1.5092E+13,07-09-2011,13089,2775,2592,GROCERY STORE,4881,id-11235901,id_1890134,81869,CANVASS,18,Low,locid6943,1
2.17278E+13,01-05-2011,16860,3987,3785,RESTAURANT,5339,id-11235901,id_1890134,81892,LICENSE,,High,locid10973,1
4.83659E+13,08-06-2016,18246,19215,18366,RESTAURANT,3255,id-11235901,id_1890134,81859,COMPLAINT,3,High,locid10317,5
4.56844E+13,27-04-2009,3191,26622,25391,RESTAURANT,15932,id-11235901,id_1890134,81881,SHORT FORM COMPLAINT,,Medium,locid2227,1
3.93104E+13,15-05-2014,18636,24097,22978,CHILDREN'S SERVICES FACILITY,6462,id-11235901,id_1890134,81877,LICENSE,35,High,locid3767,4
2.72355E+13,10-08-2009,12527,817,694,RESTAURANT,3414,id-11235901,id_1890134,81848,TASK FORCE LIQUOR 1475,,High,locid7230,4
4.9757E+13,23-05-2011,12576,18867,18039,RESTAURANT,8013,id-11235901,id_1890134,81902,CANVASS,2,High,locid12582,1
3.41584E+13,10-09-2012,35293,11480,10906,RESTAURANT,10909,id-11235901,id_1890134,81886,COMPLAINT,19,High,locid13879,1
1.18309E+13,28-08-2016,23678,19687,18818,RESTAURANT,8674,id-11235901,id_1890134,81902,CANVASS,,High,locid12870,3
2.38896E+13,27-09-2015,26361,14006,13327,RESTAURANT,11827,id-11235901,id_1890134,81901,LICENSE RE-INSPECTION,30,High,locid14283,4
4.31436E+13,22-08-2012,8158,17149,16372,RESTAURANT,4310,id-11235901,id_1890134,81863,CANVASS,33,High,locid14178,4
3.54952E+13,30-06-2014,4453,8116,7709,RESTAURANT,12767,id-11235901,id_1890134,81856,CANVASS,33,High,locid8279,4
2.15198E+13,14-04-2014,36924,26868,25632,RESTAURANT,8439,id-11235901,id_1890134,81902,CANVASS,33,High,locid12744,4
2.89409E+13,04-01-2010,34885,9239,8761,SCHOOL,8091,id-11235901,id_1890134,81868,CANVASS,32,High,locid4931,4
2.83423E+13,10-04-2016,31583,19880,9455,RESTAURANT,5690,id-11235901,id_1890134,81861,COMPLAINT,31,High,locid5565,4
2.0917E+13,29-05-2011,33849,15262,14545,,1193,id-11235901,id_1890134,81888,CANVASS,,Low,locid154,6
1.10721E+13,17-06-2018,29936,5318,16727,RESTAURANT,7196,id-11235901,id_1890134,81902,CANVASS,3,High,locid12075,5
3.65529E+13,24-03-2015,25717,19481,18607,RESTAURANT,2899,id-11235901,id_1890134,81892,CANVASS,3,High,locid10192,5
4.62794E+13,06-10-2009,35313,15279,14562,LIQUOR,3940,id-11235901,id_1890134,81892,COMPLAINT RE-INSPECTION,,Low,locid10421,4
2.69105E+13,29-05-2011,2058,12524,11903,RESTAURANT,6496,id-11235901,id_1890134,81877,COMPLAINT,33,Medium,locid4069,4
1.202E+13,13-01-2016,24433,22567,21569,RESTAURANT,1437,id-11235901,id_1890134,81855,CANVASS,34,Medium,locid9620,4
3.41478E+13,25-02-2013,17187,12536,20283,RESTAURANT,6356,id-11235901,id_1890134,81870,CANVASS,32,High,locid14768,4
3.8312E+13,11-02-2015,0,13380,12718,RESTAURANT,1173,id-11235901,id_1890134,81911,COMPLAINT,3,Medium,locid16551,1
2.84087E+13,20-11-2011,27974,8826,10844,SCHOOL,3127,id-11235901,id_1890134,81865,CANVASS,33,Medium,locid1374,4
4.22475E+13,22-09-2014,3478,1910,1727,RESTAURANT,13961,id-11235901,id_1890134,81852,CANVASS,3,High,locid6202,1
4.5828E+13,14-05-2011,13713,4687,4466,GROCERY STORE,17103,id-11235901,id_1890134,81864,COMPLAINT,2,Medium,locid1371,5
1.54519E+13,21-11-2018,32880,8742,8288,RESTAURANT,4029,id-11235901,id_1890134,81859,LICENSE,,Low,locid10482,4
3.04743E+13,26-05-2016,36463,18164,17360,RESTAURANT,11928,id-11235901,id_1890134,81870,CANVASS RE-INSPECTION,,High,locid14473,4
2.72446E+13,11-06-2012,1710,19455,18583,RESTAURANT,2783,id-11235901,id_1890134,81858,SHORT FORM COMPLAINT,33,High,locid13790,4
2.08983E+13,06-08-2009,323,23222,22153,GROCERY STORE,10557,id-11235901,id_1890134,81868,CANVASS,18,High,locid4786,1
1.9169E+13,23-08-2016,33442,21103,20176,RESTAURANT,13109,id-11235901,id_1890134,81859,CANVASS RE-INSPECTION,32,High,locid11379,4
3.8386E+13,02-12-2014,16920,21479,20522,RESTAURANT,5322,id-11235901,id_1890134,81904,COMPLAINT,32,High,locid16198,4
2.10859E+13,04-10-2015,19112,5310,5051,DAYCARE COMBO 1586,16998,id-11235901,id_1890134,81897,CANVASS,33,High,locid1388,4
4.13776E+13,07-06-2009,4912,19121,18276,DAYCARE (2 - 6 YEARS),17387,id-11235901,id_1890134,81862,LICENSE,32,High,locid1065,1
4.68911E+13,16-06-2015,34445,18953,18121,GROCERY STORE,14024,id-11235901,id_1890134,81874,CANVASS,32,High,locid3225,4
3.98889E+13,01-06-2016,34908,7248,6886,RESTAURANT,16815,id-11235901,id_1890134,81856,CANVASS,12,High,locid8995,5
2.39714E+13,27-09-2015,8694,9956,9441,RESTAURANT,1173,id-11235901,id_1890134,81911,CANVASS RE-INSPECTION,30,High,locid16551,4
4.27161E+13,09-02-2014,21578,21300,20362,GROCERY STORE,13513,id-11235901,id_1890134,81889,COMPLAINT RE-INSPECTION,,Medium,locid6450,4
3.6687E+13,08-08-2011,6097,4667,4449,RESTAURANT,2395,id-11235901,id_1890134,81871,COMPLAINT,4,Medium,locid16709,5
4.80947E+13,28-03-2018,36212,17698,17830,RESTAURANT,16754,id-11235901,id_1890134,81856,CANVASS RE-INSPECTION,44,High,locid8984,4
3.49759E+13,13-02-2017,25048,23784,22688,RESTAURANT,10204,id-11235901,id_1890134,81863,CANVASS,33,High,locid14068,4
1.19973E+13,19-06-2016,19690,23189,22118,GROCERY STORE,14971,id-11235901,id_1890134,81884,CANVASS RE-INSPECTION,32,High,locid10882,4
1.48082E+13,22-05-2016,26487,20507,19615,RESTAURANT,2610,id-11235901,id_1890134,81864,CANVASS,,High,locid1219,6
4.54946E+13,24-04-2013,14126,21004,20082,GROCERY STORE,12304,id-11235901,id_1890134,81870,SHORT FORM COMPLAINT,33,High,locid14953,4
3.85405E+13,26-05-2010,12244,19105,18261,RESTAURANT,3102,id-11235901,id_1890134,81851,CANVASS,31,High,locid7637,4
1.61326E+13,31-10-2013,14971,3553,3346,RESTAURANT,8952,id-11235901,id_1890134,81899,COMPLAINT,19,High,locid8527,1
4.22455E+13,06-02-2013,20214,24526,23405,RESTAURANT,1150,id-11235901,id_1890134,81852,CANVASS,32,High,locid7436,4
3.51746E+13,08-10-2009,13512,20882,19967,GROCERY STORE,15908,id-11235901,id_1890134,81866,LICENSE,12,Low,locid2320,1
3.26821E+13,19-05-2009,5795,13282,12613,RESTAURANT,6168,id-11235901,id_1890134,81859,CANVASS RE-INSPECTION,,High,locid11504,4
2.76105E+13,13-09-2016,19246,19947,19057,CHILDREN'S SERVICES FACILITY,6153,id-11235901,id_1890134,81892,CANVASS,10,High,locid11822,1
4.45822E+13,26-09-2011,6152,24596,23471,RESTAURANT,12550,id-11235901,id_1890134,81859,SHORT FORM COMPLAINT,30,High,locid11905,4
4.55877E+13,02-10-2013,23216,3412,3206,GROCERY STORE,4769,id-11235901,id_1890134,81861,LICENSE,32,Low,locid4851,4
3.99838E+13,18-01-2011,34783,13917,13230,BAKERY,451,id-11235901,id_1890134,81885,CANVASS,32,High,locid15111,4
4.71118E+13,07-02-2013,8294,26841,25605,RESTAURANT,2966,id-11235901,id_1890134,81892,CANVASS,,High,locid10216,6
1.96375E+13,13-11-2013,37312,17912,17118,RESTAURANT,2563,id-11235901,id_1890134,81855,COMPLAINT,18,High,locid10022,1
1.32117E+13,24-07-2011,12093,5303,5048,RESTAURANT,4506,id-11235901,id_1890134,81855,SHORT FORM COMPLAINT,32,High,locid10219,4
1.50939E+13,24-03-2015,15503,10022,9509,GROCERY STORE,15496,id-11235901,id_1890134,81874,CANVASS RE-INSPECTION,,Low,locid2492,4
1.79569E+13,25-01-2010,14113,15182,14469,RESTAURANT,4763,id-11235901,id_1890134,81851,CANVASS,16,High,locid6765,1
3.00801E+13,20-03-2013,34763,27020,25790,RESTAURANT,7006,id-11235901,id_1890134,81902,CANVASS,32,High,locid11999,4
4.90684E+13,13-09-2015,25757,13085,12423,RESTAURANT,7367,id-11235901,id_1890134,81861,CANVASS,,Medium,locid4695,6
2.52768E+13,18-12-2017,31779,7770,7383,RESTAURANT,17491,id-11235901,id_1890134,81862,LICENSE,3,High,locid1020,5
2.83366E+13,08-03-2012,6935,11888,11297,GROCERY STORE,10488,id-11235901,id_1890134,81868,CANVASS,18,Low,locid5011,1
3.88336E+13,12-08-2014,13092,4194,3988,RESTAURANT,12710,id-11235901,id_1890134,81899,COMPLAINT,33,High,locid8259,4
3.06984E+13,17-10-2013,18728,14823,14108,DAYCARE (2 - 6 YEARS),16373,id-11235901,id_1890134,81871,LICENSE RE-INSPECTION,28,High,locid16716,5
3.62705E+13,28-01-2018,29766,2658,2480,RESTAURANT,5633,id-11235901,id_1890134,81870,CANVASS,,Medium,locid14787,6
3.67902E+13,20-02-2014,5715,3688,3480,RESTAURANT,10842,id-11235901,id_1890134,81864,CANVASS,,Medium,locid1742,6
2.40711E+13,21-05-2011,1239,7507,7140,RESTAURANT,1598,id-11235901,id_1890134,81867,CANVASS,30,High,locid9638,4
4.27824E+13,08-05-2014,22704,8208,7799,RESTAURANT,16261,id-11235901,id_1890134,81859,CANVASS,9,High,locid11321,1
4.90894E+13,20-04-2009,10729,13697,13028,GROCERY STORE,6290,id-11235901,id_1890134,81867,COMPLAINT,34,High,locid9249,4
3.55837E+13,06-01-2009,10625,3076,2877,RESTAURANT,9040,id-11235901,id_1890134,81896,COMPLAINT,2,Medium,locid8762,5
